host_epoch_ns,host_monotonic_ns,source_ip,session,seq,device_ms,frame_id,loop_dt_ms,fps,detect_ms,measured,valid,coasting,track_x,track_y,measurement_x,measurement_y,measurement_radius,radius,position,position_px,error_px,lateral_px,velocity_px_s,quality,position_rejects,lateral_rejects,fixture_rejects,quality_rejects,jump_rejects,hits,misses,raw_blob_count,circle_count,candidate_count,candidates,local_search,fell_back,axis_x0,axis_y0,axis_x1,axis_y1,roi_x,roi_y,roi_w,roi_h,pipe_measured,pipe_valid,pipe_age_frames,pipe_blob_count,pipe_length,pipe_width,pipe_score
1785393815411604200,107086163714100,10.16.6.1,0015bb37,575,19008,1012,14,56.23,12,True,True,False,368.04,110.443,368.04,110.443,8.25,8.25,0.935,316.029,147,-2,0.0,64.156,0,0,0,0,0,1013,0,5,0,1,"[[370.218, 110.476, 8.25, 64.156]]",True,False,52.02,107.424,389.98,112.576,48,95,347,31,False,True,2,0,179.025,22.022,1993.434
1785393815448816500,107086200926400,10.16.6.1,0015bb37,577,19045,1014,13,55.11,11,True,True,False,368.04,110.422,368.04,110.424,8.25,8.25,0.935,316.029,147,-2,0.0,62.561,0,0,0,0,0,1015,0,5,0,1,"[[370.546, 110.462, 8.25, 62.561]]",True,False,52.02,107.424,389.98,112.576,48,95,347,31,False,True,4,0,179.025,22.022,1993.434
1785393815486268100,107086238376700,10.16.6.1,0015bb37,578,19090,1016,22,55.27,7,True,True,False,368.042,110.392,368.043,110.37,7.75,7.789,0.935,316.029,147,-2,0.0,62.798,0,0,0,0,0,1017,0,5,0,1,"[[370.645, 110.412, 7.75, 62.798]]",True,False,52.022,107.287,389.978,112.713,48,95,347,31,False,True,1,0,179.025,22.022,1995.084
1785393815521190700,107086273300300,10.16.6.1,0015bb37,579,19124,1018,19,55.0,4,True,True,False,368.043,110.344,368.043,110.325,8.0,7.933,0.935,316.029,147,-2,0.0,59.406,0,0,0,0,0,1019,0,5,0,1,"[[370.498, 110.364, 8.0, 59.406]]",True,False,52.022,107.287,389.978,112.713,48,95,347,31,False,True,3,0,179.025,22.022,1995.084
1785393815538129900,107086290239200,10.16.6.1,0015bb37,580,19140,1019,16,55.08,11,True,True,False,368.042,110.405,368.041,110.455,8.25,8.161,0.935,316.029,147,-2,0.0,61.505,0,0,0,0,0,1020,0,5,0,1,"[[370.561, 110.496, 8.25, 61.505]]",True,False,52.022,107.287,389.978,112.713,48,95,347,31,False,True,4,0,179.025,22.022,1995.084
1785393815575182600,107086327293100,10.16.6.1,0015bb37,581,19177,1021,16,55.0,11,True,True,False,368.043,110.399,368.043,110.39,8.25,8.243,0.935,316.03,147,-2,0.0,62.561,0,0,0,0,0,1022,0,5,0,1,"[[370.616, 110.432, 8.25, 62.561]]",True,False,52.023,107.226,389.977,112.774,48,95,347,31,False,True,1,0,179.025,22.022,1995.234
1785393815609864600,107086361973300,10.16.6.1,0015bb37,582,19211,1023,13,55.0,12,True,True,False,368.043,110.433,368.042,110.493,8.0,8.019,0.935,316.03,147,-2,0.0,63.361,0,0,0,0,0,1024,0,5,0,1,"[[370.755, 110.538, 8.0, 63.361]]",True,False,52.023,107.226,389.977,112.774,48,95,347,31,False,True,3,0,179.025,22.022,1995.234
1785393815647005300,107086399114900,10.16.6.1,0015bb37,583,19247,1025,14,54.98,13,True,True,False,368.043,110.419,368.043,110.407,8.0,8.001,0.935,316.03,147,-2,0.0,59.927,0,0,0,0,0,1026,0,5,0,1,"[[370.671, 110.451, 8.0, 59.927]]",True,False,52.023,107.198,389.977,112.802,48,95,347,31,True,True,0,2,179.025,22.022,1994.484
1785393815681900800,107086434010500,10.16.6.1,0015bb37,584,19286,1027,16,55.06,9,True,True,False,368.044,110.372,368.044,110.385,8.25,8.18,0.935,316.03,147,-2,0.0,59.931,0,0,0,0,0,1028,0,5,0,1,"[[370.452, 110.425, 8.25, 59.931]]",True,False,52.023,107.198,389.977,112.802,48,95,347,31,False,True,2,0,179.025,22.022,1994.484
1785393815715592300,107086467702100,10.16.6.1,0015bb37,585,19319,1029,16,55.0,5,True,True,False,368.044,110.375,368.045,110.326,8.25,8.245,0.935,316.03,147,-2,0.0,62.033,0,0,0,0,0,1030,0,5,0,1,"[[370.391, 110.365, 8.25, 62.033]]",True,False,52.023,107.198,389.977,112.802,48,95,347,31,False,True,4,0,179.025,22.022,1994.484
1785393815754296700,107086506406700,10.16.6.1,0015bb37,586,19358,1031,24,54.92,9,True,True,False,368.045,110.309,368.046,110.28,8.25,8.25,0.935,316.03,147,-2,0.0,61.505,0,0,0,0,0,1032,0,5,0,1,"[[370.415, 110.319, 8.25, 61.505]]",True,False,52.023,107.186,389.977,112.814,48,95,347,31,False,True,1,0,179.025,22.022,1994.034
1785393815775632100,107086527741700,10.16.6.1,0015bb37,587,19373,1032,15,54.94,11,True,True,False,368.045,110.318,368.045,110.325,8.25,8.25,0.935,316.03,147,-2,0.0,58.889,0,0,0,0,0,1033,0,5,0,1,"[[370.618, 110.368, 8.25, 58.889]]",True,False,52.023,107.186,389.977,112.814,48,95,347,31,False,True,2,0,179.025,22.022,1994.034
1785393815805189500,107086557298900,10.16.6.1,0015bb37,588,19407,1034,13,55.27,11,True,True,False,368.044,110.372,368.044,110.38,8.0,8.07,0.935,316.03,147,-2,0.0,60.45,0,0,0,0,0,1035,0,5,0,1,"[[370.701, 110.424, 8.0, 60.45]]",True,False,52.023,107.186,389.977,112.814,48,95,347,31,False,True,4,0,179.025,22.022,1994.034
1785393815847646400,107086599755700,10.16.6.1,0015bb37,589,19445,1036,15,55.78,11,True,True,False,368.044,110.369,368.045,110.342,8.0,8.056,0.935,316.03,147,-2,0.0,58.887,0,0,0,0,0,1037,0,5,0,1,"[[370.802, 110.388, 8.0, 58.887]]",True,False,52.024,107.18,389.976,112.82,48,95,347,31,False,True,1,0,179.025,22.022,1994.184
1785393815877191100,107086629301100,10.16.6.1,0015bb37,590,19479,1038,13,55.27,11,True,True,False,368.044,110.402,368.044,110.412,8.25,8.184,0.935,316.03,147,-2,0.0,62.033,0,0,0,0,0,1039,0,5,0,1,"[[370.557, 110.454, 8.25, 62.033]]",True,False,52.024,107.18,389.976,112.82,48,95,347,31,False,True,3,0,179.025,22.022,1994.184
1785393815914977000,107086667087700,10.16.6.1,0015bb37,591,19514,1040,13,56.43,14,True,True,False,368.044,110.417,368.043,110.423,8.25,8.245,0.935,316.03,147,-2,0.0,61.505,0,0,0,0,0,1041,0,5,0,1,"[[370.617, 110.465, 8.25, 61.505]]",True,False,52.024,107.178,389.976,112.822,48,95,347,31,True,True,0,2,179.025,22.022,1994.934
1785393815934871200,107086686980300,10.16.6.1,0015bb37,592,19538,1041,24,56.41,4,True,True,False,368.043,110.463,368.042,110.501,8.0,8.069,0.935,316.03,147,-2,0.0,62.812,0,0,0,0,0,1042,0,5,0,1,"[[370.775, 110.546, 8.0, 62.812]]",True,False,52.024,107.178,389.976,112.822,48,95,347,31,False,True,1,0,179.025,22.022,1994.934
1785393815984624900,107086736734600,10.16.6.1,0015bb37,593,19588,1043,27,53.46,9,True,True,False,368.043,110.459,368.043,110.427,8.25,8.236,0.935,316.03,147,-2,0.0,63.623,0,0,0,0,0,1044,0,5,0,1,"[[370.458, 110.467, 8.25, 63.623]]",True,False,52.024,107.178,389.976,112.822,48,95,347,31,False,True,3,0,179.025,22.022,1994.934
1785393815999201000,107086751313300,10.16.6.1,0015bb37,594,19603,1044,15,53.36,9,True,True,False,368.043,110.461,368.043,110.463,8.25,8.246,0.935,316.03,147,-2,0.0,64.156,0,0,0,0,0,1045,0,5,0,1,"[[370.434, 110.503, 8.25, 64.156]]",True,False,52.024,107.178,389.976,112.822,48,95,347,31,False,True,4,0,179.025,22.022,1994.934
1785393816043271200,107086795380700,10.16.6.1,0015bb37,595,19639,1046,15,53.33,11,True,True,False,368.035,110.559,368.035,110.594,8.25,8.199,0.935,316.029,147,-1,0.0,63.623,0,0,0,0,0,1047,0,5,0,1,"[[370.437, 110.626, 8.25, 63.623]]",True,False,52.016,107.705,389.984,112.295,48,95,347,31,False,True,1,0,179.011,22.036,1992.65
1785393816075743900,107086827854000,10.16.6.1,0015bb37,596,19675,1048,13,53.44,9,True,True,False,368.035,110.61,368.035,110.623,8.25,8.246,0.935,316.029,147,-1,0.0,64.156,0,0,0,0,0,1049,0,5,0,1,"[[370.366, 110.654, 8.25, 64.156]]",True,False,52.016,107.705,389.984,112.295,48,95,347,31,False,True,3,0,179.011,22.036,1992.65
1785393816116338200,107086868448200,10.16.6.1,0015bb37,597,19708,1050,12,52.95,16,True,True,False,368.033,110.613,368.033,110.628,8.25,8.25,0.935,316.029,147,-1,0.0,60.979,0,0,0,0,0,1051,0,5,0,1,"[[370.67, 110.661, 8.25, 60.979]]",True,False,52.013,107.942,389.987,112.058,48,95,347,31,True,True,0,2,179.011,22.036,1992.95
1785393816131085700,107086883195300,10.16.6.1,0015bb37,598,19735,1051,27,53.07,9,True,True,False,368.034,110.554,368.034,110.506,8.25,8.25,0.935,316.029,147,-1,0.0,60.455,0,0,0,0,0,1052,0,5,0,1,"[[370.71, 110.539, 8.25, 60.455]]",True,False,52.013,107.942,389.987,112.058,48,95,347,31,False,True,1,0,179.011,22.036,1992.95
1785393816164790500,107086916900300,10.16.6.1,0015bb37,599,19769,1053,13,54.08,4,True,True,False,368.034,110.574,368.033,110.588,8.25,8.25,0.935,316.029,147,-1,0.0,61.505,0,0,0,0,0,1054,0,5,0,1,"[[370.623, 110.62, 8.25, 61.505]]",True,False,52.013,107.942,389.987,112.058,48,95,347,31,False,True,3,0,179.011,22.036,1992.95
1785393816205282700,107086957392700,10.16.6.1,0015bb37,600,19803,1055,20,53.6,13,True,True,False,368.037,110.547,368.037,110.547,8.25,8.25,0.935,316.029,147,-2,0.0,62.561,0,0,0,0,0,1056,0,5,0,1,"[[370.367, 110.581, 8.25, 62.561]]",True,False,52.019,107.521,389.981,112.479,48,95,347,31,True,True,0,2,179.025,22.022,1995.384
1785393816240389100,107086992498500,10.16.6.1,0015bb37,601,19841,1057,13,54.03,4,True,True,False,368.038,110.49,368.038,110.465,8.25,8.25,0.935,316.029,147,-2,0.0,59.931,0,0,0,0,0,1058,0,5,0,1,"[[370.537, 110.502, 8.25, 59.931]]",True,False,52.019,107.521,389.981,112.479,48,95,347,31,False,True,2,0,179.025,22.022,1995.384
1785393816274754000,107087026863700,10.16.6.1,0015bb37,602,19877,1059,13,53.25,4,True,True,False,368.039,110.432,368.04,110.389,8.25,8.25,0.935,316.029,147,-2,0.0,60.455,0,0,0,0,0,1060,0,5,0,1,"[[370.576, 110.426, 8.25, 60.455]]",True,False,52.019,107.521,389.981,112.479,48,95,347,31,False,True,4,0,179.025,22.022,1995.384
1785393816312096000,107087064206000,10.16.6.1,0015bb37,603,19913,1061,20,53.36,4,True,True,False,368.036,110.44,368.036,110.414,8.5,8.43,0.935,316.029,147,-1,0.0,60.386,0,0,0,0,0,1062,0,5,0,1,"[[370.36, 110.443, 8.5, 60.386]]",True,False,52.014,107.859,389.986,112.141,48,95,347,31,False,True,1,0,179.011,22.036,1993.7
1785393816332778200,107087084887400,10.16.6.1,0015bb37,604,19937,1062,24,54.67,4,True,True,False,368.035,110.481,368.035,110.514,8.25,8.3,0.935,316.029,147,-1,0.0,62.033,0,0,0,0,0,1063,0,5,0,1,"[[370.439, 110.545, 8.25, 62.033]]",True,False,52.014,107.859,389.986,112.141,48,95,347,31,False,True,2,0,179.011,22.036,1993.7
1785393816362513500,107087114623100,10.16.6.1,0015bb37,605,19966,1064,12,55.1,9,True,True,False,368.036,110.449,368.036,110.426,8.25,8.204,0.935,316.029,147,-1,0.0,59.931,0,0,0,0,0,1065,0,5,0,1,"[[370.615, 110.458, 8.25, 59.931]]",True,False,52.014,107.859,389.986,112.141,48,95,347,31,False,True,4,0,179.011,22.036,1993.7
1785393816407818600,107087159928900,10.16.6.1,0015bb37,606,20009,1066,21,54.9,5,True,True,False,368.04,110.373,368.041,110.354,8.25,8.196,0.935,316.029,147,-2,0.0,60.979,0,0,0,0,0,1067,0,5,0,1,"[[370.487, 110.39, 8.25, 60.979]]",True,False,52.019,107.483,389.981,112.517,48,95,347,31,False,True,1,0,179.025,22.022,1996.584
1785393816429446400,107087181556100,10.16.6.1,0015bb37,608,20033,1067,24,54.61,4,True,True,False,368.039,110.433,368.039,110.482,8.25,8.235,0.935,316.029,147,-2,0.0,59.931,0,0,0,0,0,1068,0,5,0,1,"[[370.58, 110.52, 8.25, 59.931]]",True,False,52.019,107.483,389.981,112.517,48,95,347,31,False,True,2,0,179.025,22.022,1996.584
1785393816482535100,107087234643600,10.16.6.1,0015bb37,609,20075,1070,12,53.86,21,True,True,False,368.041,110.458,368.04,110.491,8.25,8.25,0.935,316.029,147,-2,0.0,60.979,0,0,0,0,0,1071,0,5,0,1,"[[370.53, 110.531, 8.25, 60.979]]",True,False,52.022,107.314,389.978,112.686,48,95,347,31,True,True,0,2,179.025,22.022,1994.784
1785393816500300200,107087252409900,10.16.6.1,0015bb37,610,20105,1071,30,54.59,5,True,True,False,368.041,110.447,368.041,110.439,8.25,8.25,0.935,316.029,147,-2,0.0,60.455,0,0,0,0,0,1072,0,5,0,1,"[[370.598, 110.48, 8.25, 60.455]]",True,False,52.022,107.314,389.978,112.686,48,95,347,31,False,True,1,0,179.025,22.022,1994.784
1785393816530750100,107087282859500,10.16.6.1,0015bb37,611,20135,1073,13,53.94,9,True,True,False,368.041,110.451,368.041,110.446,8.0,8.07,0.935,316.029,147,-2,0.0,62.812,0,0,0,0,0,1074,0,5,0,1,"[[370.633, 110.487, 8.0, 62.812]]",True,False,52.022,107.314,389.978,112.686,48,95,347,31,False,True,3,0,179.025,22.022,1994.784
1785393816568461700,107087320571200,10.16.6.1,0015bb37,612,20169,1075,12,54.71,12,True,True,False,368.043,110.423,368.042,110.437,8.25,8.236,0.935,316.03,147,-2,0.0,61.505,0,0,0,0,0,1076,0,5,0,1,"[[370.519, 110.477, 8.25, 61.505]]",True,False,52.023,107.238,389.977,112.762,48,95,347,31,True,True,0,1,179.025,22.022,1995.384
1785393816602548600,107087354658300,10.16.6.1,0015bb37,613,20206,1077,12,54.08,9,True,True,False,368.043,110.419,368.043,110.382,8.25,8.249,0.935,316.03,147,-2,0.0,63.091,0,0,0,0,0,1078,0,5,0,1,"[[370.474, 110.422, 8.25, 63.091]]",True,False,52.023,107.238,389.977,112.762,48,95,347,31,False,True,2,0,179.025,22.022,1995.384
1785393816649243500,107087401352900,10.16.6.1,0015bb37,614,20249,1079,28,53.18,8,True,True,False,368.042,110.438,368.042,110.442,8.25,8.25,0.935,316.03,147,-2,0.0,63.623,0,0,0,0,0,1080,0,5,0,1,"[[370.696, 110.485, 8.25, 63.623]]",True,False,52.023,107.238,389.977,112.762,48,95,347,31,False,True,4,0,179.025,22.022,1995.384
1785393816674704800,107087426813100,10.16.6.1,0015bb37,615,20268,1080,19,53.38,12,True,True,False,368.043,110.445,368.043,110.452,8.25,8.25,0.935,316.03,147,-2,0.0,64.156,0,0,0,0,0,1081,0,5,0,1,"[[370.448, 110.491, 8.25, 64.156]]",True,False,52.023,107.204,389.977,112.796,48,95,347,31,True,True,0,2,179.025,22.022,1994.634
1785393816702587100,107087454698900,10.16.6.1,0015bb37,616,20309,1082,16,53.46,6,True,True,False,368.043,110.437,368.043,110.454,8.25,8.25,0.935,316.03,147,-2,0.0,62.033,0,0,0,0,0,1083,0,5,0,1,"[[370.662, 110.498, 8.25, 62.033]]",True,False,52.023,107.204,389.977,112.796,48,95,347,31,False,True,2,0,179.025,22.022,1994.634
1785393816723851000,107087475961000,10.16.6.1,0015bb37,617,20328,1083,19,53.51,8,True,True,False,368.043,110.43,368.043,110.424,8.25,8.25,0.935,316.03,147,-2,0.0,61.505,0,0,0,0,0,1084,0,5,0,1,"[[370.68, 110.468, 8.25, 61.505]]",True,False,52.023,107.204,389.977,112.796,48,95,347,31,False,True,3,0,179.025,22.022,1994.634
1785393816762534100,107087514643600,10.16.6.1,0015bb37,618,20361,1085,19,53.47,14,True,True,False,368.036,110.494,368.035,110.555,8.0,8.02,0.935,316.029,147,-1,0.0,63.361,0,0,0,0,0,1086,0,5,0,1,"[[370.832, 110.593, 8.0, 63.361]]",True,False,52.016,107.717,389.984,112.283,48,95,347,31,True,True,0,2,179.011,22.036,1992.95
1785393816796346100,107087548455900,10.16.6.1,0015bb37,619,20400,1087,14,53.86,9,True,True,False,368.036,110.489,368.036,110.496,8.25,8.182,0.935,316.029,147,-1,0.0,62.561,0,0,0,0,0,1088,0,5,0,1,"[[370.422, 110.528, 8.25, 62.561]]",True,False,52.016,107.717,389.984,112.283,48,95,347,31,False,True,2,0,179.011,22.036,1992.95
1785393816831227500,107087583337200,10.16.6.1,0015bb37,620,20434,1089,19,54.58,4,True,True,False,368.037,110.427,368.037,110.4,8.25,8.245,0.935,316.029,147,-2,0.0,61.505,0,0,0,0,0,1090,0,5,0,1,"[[370.533, 110.433, 8.25, 61.505]]",True,False,52.016,107.717,389.984,112.283,48,95,347,31,False,True,4,0,179.011,22.036,1992.95
1785393816868146700,107087620256400,10.16.6.1,0015bb37,621,20472,1091,22,54.16,7,True,True,False,368.035,110.433,368.035,110.441,8.25,8.25,0.935,316.029,147,-1,0.0,62.561,0,0,0,0,0,1092,0,5,0,1,"[[370.504, 110.471, 8.25, 62.561]]",True,False,52.013,107.948,389.987,112.052,48,95,347,31,False,True,1,0,179.011,22.036,1992.35
1785393816902478800,107087654588100,10.16.6.1,0015bb37,622,20505,1093,18,54.63,5,True,True,False,368.035,110.458,368.035,110.487,8.25,8.25,0.935,316.029,147,-1,0.0,62.033,0,0,0,0,0,1094,0,5,0,1,"[[370.55, 110.517, 8.25, 62.033]]",True,False,52.013,107.948,389.987,112.052,48,95,347,31,False,True,3,0,179.011,22.036,1992.35
1785393816936790200,107087688899600,10.16.6.1,0015bb37,623,20535,1095,14,54.71,12,True,True,False,368.035,110.437,368.035,110.44,8.25,8.25,0.935,316.03,147,-1,0.0,63.091,0,0,0,0,0,1096,0,2,0,1,"[[370.542, 110.469, 8.25, 63.091]]",True,False,52.011,108.052,389.989,111.948,48,96,347,29,True,True,0,2,179.011,22.036,1992.95
1785393816954860600,107087706970100,10.16.6.1,0015bb37,624,20560,1096,25,54.81,7,True,True,False,368.034,110.454,368.034,110.468,8.25,8.25,0.935,316.03,147,-1,0.0,63.091,0,0,0,0,0,1097,0,2,0,1,"[[370.432, 110.496, 8.25, 63.091]]",True,False,52.011,108.052,389.989,111.948,48,96,347,29,False,True,1,0,179.011,22.036,1992.95
1785393816988430100,107087740538900,10.16.6.1,0015bb37,625,20593,1098,17,56.51,4,True,True,False,368.034,110.494,368.034,110.524,8.25,8.25,0.935,316.03,147,-1,0.0,61.505,0,0,0,0,0,1099,0,2,0,1,"[[370.428, 110.552, 8.25, 61.505]]",True,False,52.011,108.052,389.989,111.948,48,96,347,29,False,True,3,0,179.011,22.036,1992.95
1785393817037841700,107087789951100,10.16.6.1,0015bb37,626,20642,1101,23,57.83,7,True,True,False,368.038,110.448,368.038,110.457,8.25,8.264,0.935,316.029,147,-2,0.0,62.033,0,0,0,0,0,1102,0,5,0,1,"[[370.515, 110.493, 8.25, 62.033]]",True,False,52.018,107.57,389.982,112.43,48,95,347,31,False,True,1,0,179.025,22.022,1993.284
1785393817071650100,107087823759600,10.16.6.1,0015bb37,627,20676,1103,20,58.19,4,True,True,False,368.039,110.413,368.039,110.377,8.25,8.251,0.935,316.029,147,-2,0.0,61.505,0,0,0,0,0,1104,0,5,0,1,"[[370.631, 110.414, 8.25, 61.505]]",True,False,52.018,107.57,389.982,112.43,48,95,347,31,False,True,3,0,179.025,22.022,1993.284
1785393817110849800,107087862958400,10.16.6.1,0015bb37,628,20704,1105,14,58.52,13,True,True,False,368.04,110.461,368.04,110.495,8.0,8.02,0.935,316.029,147,-2,0.0,63.912,0,0,0,0,0,1106,0,5,0,1,"[[370.624, 110.536, 8.0, 63.912]]",True,False,52.021,107.353,389.979,112.647,48,95,347,31,True,True,0,2,179.025,22.022,1994.034
1785393817130162100,107087882271500,10.16.6.1,0015bb37,629,20729,1106,25,58.3,11,True,True,False,368.041,110.445,368.041,110.431,8.25,8.186,0.935,316.029,147,-2,0.0,62.561,0,0,0,0,0,1107,0,5,0,1,"[[370.533, 110.47, 8.25, 62.561]]",True,False,52.021,107.353,389.979,112.647,48,95,347,31,False,True,1,0,179.025,22.022,1994.034
1785393817159966200,107087912075600,10.16.6.1,0015bb37,630,20764,1108,14,57.7,8,True,True,False,368.04,110.473,368.04,110.465,8.25,8.295,0.935,316.029,147,-2,0.0,62.561,0,0,0,0,0,1109,0,5,0,1,"[[370.595, 110.505, 8.25, 62.561]]",True,False,52.021,107.353,389.979,112.647,48,95,347,31,False,True,3,0,179.025,22.022,1994.034
1785393817198255300,107087950364300,10.16.6.1,0015bb37,631,20797,1110,19,58.22,14,True,True,False,368.035,110.524,368.035,110.548,8.25,8.254,0.935,316.029,147,-1,0.0,62.033,0,0,0,0,0,1111,0,5,0,1,"[[370.501, 110.58, 8.25, 62.033]]",True,False,52.015,107.784,389.985,112.216,48,95,347,31,True,True,0,2,179.011,22.036,1992.35
1785393817231513200,107087983622700,10.16.6.1,0015bb37,632,20835,1112,14,57.93,8,True,True,False,368.035,110.511,368.035,110.516,8.5,8.43,0.935,316.029,147,-1,0.0,60.894,0,0,0,0,0,1113,0,5,0,1,"[[370.563, 110.549, 8.5, 60.894]]",True,False,52.015,107.784,389.985,112.216,48,95,347,31,False,True,2,0,179.011,22.036,1992.35
1785393817266105100,107088018214100,10.16.6.1,0015bb37,633,20869,1114,19,58.63,4,True,True,False,368.035,110.536,368.035,110.506,8.25,8.264,0.935,316.029,147,-1,0.0,58.889,0,0,0,0,0,1115,0,5,0,1,"[[370.704, 110.541, 8.25, 58.889]]",True,False,52.015,107.784,389.985,112.216,48,95,347,31,False,True,4,0,179.011,22.036,1992.35
1785393817303120600,107088055229200,10.16.6.1,0015bb37,634,20907,1116,22,58.17,4,True,True,False,368.038,110.546,368.038,110.573,8.0,8.021,0.935,316.029,147,-2,0.0,63.361,0,0,0,0,0,1117,0,5,0,1,"[[370.635, 110.613, 8.0, 63.361]]",True,False,52.02,107.449,389.98,112.551,48,95,347,31,False,True,1,0,179.025,22.022,1994.184
1785393817320248100,107088072357100,10.16.6.1,0015bb37,635,20922,1117,15,56.84,11,True,True,False,368.039,110.478,368.04,110.422,8.0,8.006,0.935,316.029,147,-2,0.0,62.264,0,0,0,0,0,1118,0,5,0,1,"[[370.573, 110.46, 8.0, 62.264]]",True,False,52.02,107.449,389.98,112.551,48,95,347,31,False,True,2,0,179.025,22.022,1994.184
1785393817354940900,107088107050100,10.16.6.1,0015bb37,636,20957,1119,13,56.63,11,True,True,False,368.039,110.486,368.039,110.511,8.25,8.231,0.935,316.029,147,-2,0.0,60.455,0,0,0,0,0,1120,0,5,0,1,"[[370.484, 110.548, 8.25, 60.455]]",True,False,52.02,107.449,389.98,112.551,48,95,347,31,False,True,4,0,179.025,22.022,1994.184
1785393817391734000,107088143844000,10.16.6.1,0015bb37,637,20995,1121,19,56.31,9,True,True,False,368.042,110.399,368.043,110.339,8.25,8.198,0.935,316.029,147,-2,0.0,59.41,0,0,0,0,0,1122,0,5,0,1,"[[370.664, 110.381, 8.25, 59.41]]",True,False,52.022,107.299,389.978,112.701,48,95,347,31,False,True,1,0,179.025,22.022,1993.434
1785393817428161300,107088180270500,10.16.6.1,0015bb37,639,21032,1123,17,55.45,9,True,True,False,368.041,110.463,368.041,110.495,8.25,8.246,0.935,316.029,147,-2,0.0,60.979,0,0,0,0,0,1124,0,5,0,1,"[[370.671, 110.537, 8.25, 60.979]]",True,False,52.022,107.299,389.978,112.701,48,95,347,31,False,True,3,0,179.025,22.022,1993.434
1785393817464910100,107088217019100,10.16.6.1,0015bb37,640,21065,1125,14,55.39,13,True,True,False,368.036,110.492,368.036,110.511,8.0,8.07,0.935,316.029,147,-1,0.0,61.717,0,0,0,0,0,1126,0,5,0,1,"[[370.857, 110.548, 8.0, 61.717]]",True,False,52.016,107.759,389.984,112.241,48,95,347,31,True,True,0,2,179.011,21.036,2060.163
1785393817488092100,107088240200700,10.16.6.1,0015bb37,641,21088,1126,23,56.69,4,True,True,False,368.035,110.537,368.035,110.574,8.25,8.2,0.935,316.029,147,-1,0.0,60.455,0,0,0,0,0,1127,0,5,0,1,"[[370.668, 110.609, 8.25, 60.455]]",True,False,52.016,107.759,389.984,112.241,48,95,347,31,False,True,1,0,179.011,21.036,2060.163
1785393817521702700,107088273812200,10.16.6.1,0015bb37,642,21124,1128,14,55.94,6,True,True,False,368.035,110.542,368.035,110.561,8.25,8.246,0.935,316.029,147,-1,0.0,58.37,0,0,0,0,0,1129,0,5,0,1,"[[370.607, 110.595, 8.25, 58.37]]",True,False,52.016,107.759,389.984,112.241,48,95,347,31,False,True,3,0,179.011,21.036,2060.163
